year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,"Best Engineered Album, Non-Classical",Colors,,"Julian Burg, Serban Ghenea, David “Elevator” Greenbaum, John Hanes, Beck Hansen, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrell Thorp & Cassidy Turbin, engineers; Chris Bellman, Tom Coyne, Emily Lazar & Randy Merrill, mastering engineers (Beck)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,65733,1oACG26rFg4XwAkW5oGGUa,Stella Jang,Colors,Colors,58,101635,False,0.734,0.295,11,-8.598,1,0.889,0.636,0.0,0.0741,0.788,199.99,4,k-pop
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,"Best Engineered Album, Non-Classical",Colors,,"Julian Burg, Serban Ghenea, David “Elevator” Greenbaum, John Hanes, Beck Hansen, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrell Thorp & Cassidy Turbin, engineers; Chris Bellman, Tom Coyne, Emily Lazar & Randy Merrill, mastering engineers (Beck)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,103971,6d4FWjx72iuRWzn1HwywLK,Black Pumas,Black Pumas,Colors,67,246586,False,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,4,soul
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,"Best Engineered Album, Non-Classical",Colors,,"Julian Burg, Serban Ghenea, David “Elevator” Greenbaum, John Hanes, Beck Hansen, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrell Thorp & Cassidy Turbin, engineers; Chris Bellman, Tom Coyne, Emily Lazar & Randy Merrill, mastering engineers (Beck)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,110822,21t2aeBdnMEl2xVG4ORhP7,Killerwatts;Vini Vici,Edge Of Time,Colors,39,487374,False,0.609,0.979,11,-6.824,0,0.0563,0.00261,0.63,0.284,0.233,138.001,4,trance
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Record Of The Year,24K Magic,Bruno Mars,"Shampoo Press & Curl (Christopher Brody Brown, Philip Lawrence & Bruno Mars), producers; Serban Ghenea, John Hanes & Charles Moniz, engineers/mixers; Tom Coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR,True,14034,4vD9Wlh2VV52kFjt5rtHFz,Kidz Bop Kids,Halloween Party Canzoni per Bambini 2022,24K Magic,0,177226,False,0.849,0.745,8,-5.975,1,0.087,0.0414,0.0,0.388,0.674,106.968,4,children
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Album Of The Year,24K Magic,Bruno Mars,"Shampoo Press & Curl (Christopher Brody Brown, Philip Lawrence & Bruno Mars), producers; Serban Ghenea, John Hanes & Charles Moniz, engineers/mixers; Christopher Brody Brown, James Fauntleroy, Philip Lawrence & Bruno Mars, songwriters; Tom Coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR,True,14034,4vD9Wlh2VV52kFjt5rtHFz,Kidz Bop Kids,Halloween Party Canzoni per Bambini 2022,24K Magic,0,177226,False,0.849,0.745,8,-5.975,1,0.087,0.0414,0.0,0.388,0.674,106.968,4,children
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Song Of The Year,That's What I Like,,"Christopher Brody Brown, James Fauntleroy, Philip Lawrence, Bruno Mars, Ray Charles McCullough II, Jeremy Reeves, Ray Romulus & Jonathan Yip, songwriters (Bruno Mars)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BFauntleroy/James%2520Fauntleroy_1_1_1581557523.jpg?itok=_ub-XLB4,True,20702,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Pop Solo Performance,Shape Of You,Ed Sheeran,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ed%2BSheeran/Ed%2520Sheeran_1_1_1594056948.jpg?itok=On8YTR-K,True,45459,571K2H9m407zXaFXnpoas1,Andrew Foy,Best Covers,Shape Of You,24,220459,False,0.561,0.284,1,-15.309,0,0.0491,0.791,0.86,0.107,0.825,96.893,4,guitar
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Pop Duo/Group Performance,Feel It Still,Portugal. The Man,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Portugal.%2BThe%2BMan/Portugal.%2520The%2520Man_1_1_1594897208.jpg?itok=CNX_OrCF,True,66592,70RzloawWHzYQoOcUhabfG,Mini Pop Kids,Mini Pop Kids 15,Feel It Still,10,164196,False,0.735,0.651,11,-7.944,1,0.0528,0.0549,0.0,0.0771,0.793,79.009,4,kids
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Contemporary Instrumental Album,Prototype,Jeff Lorber Fusion,"Peter Mokran, engineer/mixer",,True,17664,5vzDuKCpZrTiFYuukkg50W,Head Splitter,"Cyberpunk 2077 Fanmade Soundtrack, Vol. II",Prototype,31,252682,False,0.688,0.359,5,-13.372,0,0.066,0.309,0.881,0.109,0.037,94.98,4,club
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Performance,You Want It Darker,Leonard Cohen,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Leonard%2BCohen/Leonard%2520Cohen_1_1_1578385024.jpg?itok=RQvGp5d_,True,99928,5zb7npjQqoJ7Kcpq4yD9qn,Leonard Cohen,You Want It Darker,You Want It Darker,62,284373,False,0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,4,singer-songwriter
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Performance,You Want It Darker,Leonard Cohen,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Leonard%2BCohen/Leonard%2520Cohen_1_1_1578385024.jpg?itok=RQvGp5d_,True,102928,5zb7npjQqoJ7Kcpq4yD9qn,Leonard Cohen,You Want It Darker,You Want It Darker,62,284373,False,0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,4,songwriter
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,4337,7yUukIX492jvLR85xYQkvc,Ludovico Einaudi;I Virtuosi Italiani,In A Time Lapse,Run,55,332360,False,0.336,0.173,11,-14.492,0,0.0477,0.99,0.927,0.076,0.0374,118.564,3,ambient
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,11631,4hrAKlxfblnG7llBEEX7TR,Leona Lewis,Spirit,Run,62,314720,False,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,4,british
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,28350,7Ay1JeXkSBpZRMB6dYHc3k,Kai Wachi;Dylan Matthew,Run,Run,54,217624,False,0.506,0.581,2,-7.078,0,0.0384,0.0508,3.13e-06,0.114,0.216,149.78,4,dub
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,29301,7Ay1JeXkSBpZRMB6dYHc3k,Kai Wachi;Dylan Matthew,Run,Run,54,217624,False,0.506,0.581,2,-7.078,0,0.0384,0.0508,3.13e-06,0.114,0.216,149.78,4,dubstep
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,34458,7xoDqnyrBDgusvQ1AHoOSx,Harrison Storm,Run,Run,63,196760,False,0.553,0.539,1,-8.94,0,0.0331,0.402,0.000179,0.36,0.165,85.026,4,folk
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,36311,0VLaaS481wSlMnf6UEQnJM,NORRA,Run,Run,60,191420,False,0.745,0.672,10,-10.484,0,0.05,0.177,0.874,0.153,0.0894,124.008,4,french
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,41463,423bvgQOTSKshdn6Yhr9SX,Vision Video,Inked in Red,Run,23,200008,False,0.24,0.947,2,-3.72,1,0.0947,0.00234,0.0663,0.107,0.301,164.662,4,goth
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,44555,1wLQwg0mloy3yXjL0jPE0N,Foo Fighters,Concrete and Gold,Run,61,323373,False,0.365,0.892,4,-8.036,0,0.0786,3.31e-05,0.0948,0.751,0.176,136.133,4,grunge
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,44826,3HxX5qcaz2phmsJVPskugD,Collective Soul,Dosage,Run,53,273466,False,0.572,0.754,11,-5.128,1,0.0245,0.0271,0.00091,0.0823,0.637,95.993,4,grunge
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,44851,0cFIq4boiMcIG7viSDiU5u,Our Lady Peace,Spiritual Machines II,Run,14,177701,False,0.561,0.912,1,-4.221,0,0.0806,0.271,0.000895,0.206,0.684,164.013,4,grunge
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,54102,7bQBXiL4dGxZNN6lLSjgP6,Kyson,Lucky Notes,Run,0,174051,False,0.646,0.418,7,-8.44,1,0.0465,0.434,0.00475,0.107,0.198,120.022,4,idm
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,54150,5Y3KCJ2J34Y3nHeNDCxfSI,Kyson,Run,Run,34,174051,False,0.646,0.418,7,-8.44,1,0.0465,0.434,0.00475,0.107,0.198,120.022,4,idm
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,65328,3G1aAxWS2Nd17FQs4PWV6X,BTS,The Most Beautiful Moment in Life Pt.2,Run,70,236748,False,0.554,0.878,11,-3.02,0,0.0513,0.00146,0.0,0.0998,0.55,132.896,4,k-pop
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,72166,1wvs9V8xEJStRzx78lSNJK,Bring Me The Horizon,That's The Spirit,Run,58,222760,False,0.481,0.938,11,-4.759,0,0.0781,0.00301,0.000153,0.0859,0.357,134.962,4,metalcore
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,79021,3tjC9XdMwEF8KW82F6rV6f,OneRepublic,Frühstücksmusik Herbst/Winter 2022/2023,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,piano
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,79059,2UbVnbE5FH6008mAm6Mmgw,OneRepublic,Run,Run,76,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,piano
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,79074,6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Human (Deluxe),Run,75,168259,False,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,4,piano
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,79082,2C7PtVuG50IBrcUlTZ13ZG,OneRepublic,Autumn Vibes 2022,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,piano
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,83762,0yjxW8s0Uuk9uKi0Nh9B7T,Lane 8;Kasablanca,Cross Pollination,Run,55,230318,False,0.366,0.802,5,-6.695,1,0.0357,0.0228,0.644,0.248,0.23,123.889,4,progressive-house
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,91070,2C7PtVuG50IBrcUlTZ13ZG,OneRepublic,Autumn Vibes 2022,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,rock
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,91072,3tjC9XdMwEF8KW82F6rV6f,OneRepublic,Frühstücksmusik Herbst/Winter 2022/2023,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,rock
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,91264,2UbVnbE5FH6008mAm6Mmgw,OneRepublic,Run,Run,76,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,rock
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Song,Run,,"Foo Fighters (Dave Grohl, Taylor Hawkins, Rami Jaffee, Nate Mendel, Chris Shiflett & Pat Smear), songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Foo%2BFighters/Foo%2520Fighters_1_1_1581551727.jpg?itok=N8Z068q1,True,91275,6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Human (Deluxe),Run,75,168259,False,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988,4,rock
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best R&B Performance,That's What I Like,Bruno Mars,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR,True,20702,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best R&B Song,That's What I Like,,"Christopher Brody Brown, James Fauntleroy, Ray Charles McCullough II, Philip Lawrence, Bruno Mars, Jeremy Reeves, Ray Romulus & Jonathan Yip, songwriters (Bruno Mars)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BFauntleroy/James%2520Fauntleroy_1_1_1581557523.jpg?itok=_ub-XLB4,True,20702,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4,dance
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Starboy,The Weeknd,"Circut, Doc McKinney & The Weeknd, producers; Serban Ghenea, John Hanes, Doc McKinney & Josh Smith, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BWeeknd/The%2520Weeknd_1_1_1596247865.jpg?itok=rjKyI9uH,True,81004,7MXVkk9YMctZqd1Srtv4MB,The Weeknd;Daft Punk,Starboy,Starboy,90,230453,True,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4,pop
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Starboy,The Weeknd,"Circut, Doc McKinney & The Weeknd, producers; Serban Ghenea, John Hanes, Doc McKinney & Josh Smith, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BWeeknd/The%2520Weeknd_1_1_1596247865.jpg?itok=rjKyI9uH,True,81113,2MugnVou4z1c7oh1kWHfZO,The Weeknd;Daft Punk,Halloween 2022,Starboy,0,230461,True,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,4,pop
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Starboy,The Weeknd,"Circut, Doc McKinney & The Weeknd, producers; Serban Ghenea, John Hanes, Doc McKinney & Josh Smith, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BWeeknd/The%2520Weeknd_1_1_1596247865.jpg?itok=rjKyI9uH,True,81119,0Jfqd9wbqlDAT5wCrck0Dc,The Weeknd;Daft Punk,Halloween Party 2022,Starboy,0,230461,True,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,4,pop
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Starboy,The Weeknd,"Circut, Doc McKinney & The Weeknd, producers; Serban Ghenea, John Hanes, Doc McKinney & Josh Smith, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BWeeknd/The%2520Weeknd_1_1_1596247865.jpg?itok=rjKyI9uH,True,109361,26Yk79sAcZyBZZGTvo1Woi,Goom Gum,Starboy,Starboy,37,428908,False,0.798,0.682,5,-10.714,1,0.0541,0.00421,0.922,0.076,0.0706,121.994,4,techno
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best R&B Album,24K Magic,Bruno Mars,"Shampoo Press & Curl, producers; Serban Ghenea, John Hanes & Charles Moniz, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR,True,14034,4vD9Wlh2VV52kFjt5rtHFz,Kidz Bop Kids,Halloween Party Canzoni per Bambini 2022,24K Magic,0,177226,False,0.849,0.745,8,-5.975,1,0.087,0.0414,0.0,0.388,0.674,106.968,4,children
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rap Performance,HUMBLE.,Kendrick Lamar,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y,True,51500,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,DAMN.,HUMBLE.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,hip-hop
